VolcanoNumber,VolcanoName,Country,PrimaryVolcanoType,ActivityEvidence,LastKnownEruption,Region,Subregion,Latitude,Longitude,Elevation,DominantRockType,TectonicSetting,,,Multiple
222110,Suswa,Kenya,shield,Evidence Credible,Unknown,Africa and Red Sea,Africa (eastern),-1.175,36.35,2356,Phonolite,Rift zone / Continental crust (>25 km),,,false
222120,"Lengai, Ol Doinyo",Tanzania,stratovolcano,Eruption Observed,2013 CE,Africa and Red Sea,Africa (eastern),-2.764,35.914,2962,Foidite,Rift zone / Continental crust (>25 km),,,false
222130,Chyulu Hills,Kenya,volcanic-field,Eruption Dated,1855 CE,Africa and Red Sea,Africa (eastern),-2.68,37.88,2188,Trachybasalt / Tephrite Basanite,Rift zone / Continental crust (>25 km),,,false
222150,Kilimanjaro,Tanzania,stratovolcano,Evidence Credible,Unknown,Africa and Red Sea,Africa (eastern),-3.07,37.35,5895,Phonolite,Rift zone / Continental crust (>25 km),,,false
222160,Meru,Tanzania,stratovolcano,Eruption Observed,1910 CE,Africa and Red Sea,Africa (eastern),-3.25,36.75,4565,Phonolite,Rift zone / Continental crust (>25 km),,,false
222161,Igwisi Hills,Tanzania,pyroclastic-cone,Evidence Uncertain,Unknown,Africa and Red Sea,Africa (eastern),-4.891,31.93,1145,Foidite,Rift zone / Continental crust (>25 km),,,true
222162,Unnamed,Tanzania,pyroclastic-cone,Evidence Credible,Unknown,Africa and Red Sea,Africa (eastern),-8.624,33.583,1690,Basalt / Picro-Basalt,Rift zone / Continental crust (>25 km),,,false
222163,SW Usangu Basin,Tanzania,lava-dome,Evidence Credible,Unknown,Africa and Red Sea,Africa (eastern),-8.75,33.8,2179,Phonolite,Rift zone / Continental crust (>25 km),,,true
222164,Ngozi,Tanzania,caldera,Eruption Dated,1450 CE,Africa and Red Sea,Africa (eastern),-8.989,33.554,2614,Trachyte / Trachydacite,Rift zone / Continental crust (>25 km),,,false
222165,Izumbwe-Mpoli,Tanzania,pyroclastic-cone,Evidence Credible,Unknown,Africa and Red Sea,Africa (eastern),-8.976,33.38,1568,Foidite,Rift zone / Continental crust (>25 km),,,true
222166,Rungwe,Tanzania,stratovolcano,Eruption Dated,1250 CE,Africa and Red Sea,Africa (eastern),-9.135,33.668,2953,Trachyte / Trachydacite,Rift zone / Continental crust (>25 km),,,false
222170,Kyejo,Tanzania,stratovolcano,Eruption Observed,1800 CE,Africa and Red Sea,Africa (eastern),-9.229,33.792,2176,Trachyte / Trachydacite,Rift zone / Continental crust (>25 km),,,false
222803,Bogoria,Kenya,shield,Unrest / Pleistocene,Unknown,Africa and Red Sea,Africa (eastern),0.25,36.08,0,,Rift zone / Continental crust (>25 km),,,false
223001,Fort Portal,Uganda,tuff-cone,Eruption Dated,2120 BCE,Africa and Red Sea,Africa (central),0.7,30.25,1615,Foidite,Rift zone / Continental crust (>25 km),,,true
223002,Kyatwa,Uganda,tuff-cone,Evidence Uncertain,Unknown,Africa and Red Sea,Africa (central),0.45,30.25,1430,Foidite,Rift zone / Continental crust (>25 km),,,true
223003,Katwe-Kikorongo,Uganda,tuff-cone,Evidence Credible,Unknown,Africa and Red Sea,Africa (central),-0.08,29.92,1067,Foidite,Rift zone / Continental crust (>25 km),,,true
223004,Bunyaruguru,Uganda,maar,Evidence Credible,Unknown,Africa and Red Sea,Africa (central),-0.2,30.08,1554,Foidite,Rift zone / Continental crust (>25 km),,,true
223005,Katunga,Uganda,tuff-cone,Evidence Credible,Unknown,Africa and Red Sea,Africa (central),-0.471,30.191,1707,Foidite,Rift zone / Continental crust (>25 km),,,false
223020,Nyamuragira,DR Congo,shield,Eruption Observed,2015 CE,Africa and Red Sea,Africa (central),-1.408,29.2,3058,Trachybasalt / Tephrite Basanite,Rift zone / Continental crust (>25 km),,,false
223030,Nyiragongo,DR Congo,stratovolcano,Eruption Observed,2016 CE,Africa and Red Sea,Africa (central),-1.52,29.25,3470,Foidite,Rift zone / Continental crust (>25 km),,,false
223040,Karisimbi,DR Congo-Rwanda,stratovolcano,Eruption Dated,8050 BCE,Africa and Red Sea,Africa (central),-1.506,29.45,4490,Trachybasalt / Tephrite Basanite,Rift zone / Continental crust (>25 km),,,false
223050,Visoke,DR Congo-Rwanda,stratovolcano,Eruption Observed,1957 CE,Africa and Red Sea,Africa (central),-1.458,29.485,3696,Trachyandesite / Basaltic Trachyandesite,Rift zone / Continental crust (>25 km),,,false
223060,Muhavura,Uganda-Rwanda,stratovolcano,Evidence Credible,Unknown,Africa and Red Sea,Africa (central),-1.383,29.678,4103,Trachybasalt / Tephrite Basanite,Rift zone / Continental crust (>25 km),,,false
223070,Bufumbira,Uganda,pyroclastic-cone,Evidence Uncertain,Unknown,Africa and Red Sea,Africa (central),-1.23,29.72,2440,Phono-tephrite /  Tephri-phonolite,Rift zone / Continental crust (>25 km),,,true
223080,Tshibinda,DR Congo,pyroclastic-cone,Evidence Credible,Unknown,Africa and Red Sea,Africa (central),-2.32,28.75,1460,Basalt / Picro-Basalt,Rift zone / Continental crust (>25 km),,,true
224001,Sao Tome,Sao Tome and Principe,shield,Evidence Uncertain,Unknown,Africa and Red Sea,Africa (western),0.2,6.58,2024,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),,,false
224002,San Carlos,Equatorial Guinea,shield,Evidence Credible,Unknown,Africa and Red Sea,Africa (western),3.35,8.52,2260,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
224003,San Joaquin,Equatorial Guinea,shield,Evidence Credible,Unknown,Africa and Red Sea,Africa (western),3.35,8.63,2009,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
224004,Santa Isabel,Equatorial Guinea,shield,Eruption Observed,1923 CE,Africa and Red Sea,Africa (western),3.58,8.75,3007,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
224010,Cameroon,Cameroon,stratovolcano,Eruption Observed,2000 CE,Africa and Red Sea,Africa (western),4.203,9.17,4095,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km),,,false
224011,Tombel Graben,Cameroon,pyroclastic-cone,Evidence Credible,Unknown,Africa and Red Sea,Africa (western),4.758,9.717,500,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km),,,true
224030,Oku Volcanic Field,Cameroon,stratovolcano,Evidence Uncertain,Unknown,Africa and Red Sea,Africa (western),6.25,10.5,3011,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
224040,Ngaoundere Plateau,Cameroon,volcanic-field,Evidence Uncertain,Unknown,Africa and Red Sea,Africa (western),7.25,13.67,0,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km),,,false
224050,Biu Plateau,Nigeria,volcanic-field,Evidence Uncertain,Unknown,Africa and Red Sea,Africa (western),10.75,12,0,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
225001,Todra Volcanic Field,Niger,pyroclastic-cone,Evidence Credible,Unknown,Africa and Red Sea,Africa (northern),17.68,8.5,1780,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,true
225002,Tin Zaouatene Volcanic Field,Mali,volcanic-field,Evidence Credible,Unknown,Africa and Red Sea,Africa (northern),19.83,2.83,0,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km),,,false
225003,In Ezzane Volcanic Field,Algeria-Niger,volcanic-field,Evidence Uncertain,Unknown,Africa and Red Sea,Africa (northern),23,10.83,0,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km),,,false
225004,Tahalra Volcanic Field,Algeria,pyroclastic-cone,Evidence Credible,Unknown,Africa and Red Sea,Africa (northern),22.67,5,1467,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km),,,true
225005,Atakor Volcanic Field,Algeria,pyroclastic-cone,Evidence Credible,Unknown,Africa and Red Sea,Africa (northern),23.33,5.83,2918,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km),,,true
225006,Manzaz Volcanic Field,Algeria,pyroclastic-cone,Evidence Credible,Unknown,Africa and Red Sea,Africa (northern),23.92,5.83,1672,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km),,,true
225009,"Toh, Tarso",Chad,volcanic-field,Evidence Credible,Unknown,Africa and Red Sea,Africa (northern),21.33,16.33,2000,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
225010,"Tousside, Tarso",Chad,stratovolcano,Evidence Credible,Unknown,Africa and Red Sea,Africa (northern),21.03,16.45,3265,Trachyte / Trachydacite,Intraplate / Continental crust (>25 km),,,false
225020,"Voon, Tarso",Chad,stratovolcano,Unrest / Holocene,Unknown,Africa and Red Sea,Africa (northern),20.92,17.28,3100,Trachyte / Trachydacite,Intraplate / Continental crust (>25 km),,,false
225021,"Koussi, Emi",Chad,pyroclastic-shield,Evidence Credible,Unknown,Africa and Red Sea,Africa (northern),19.8,18.53,3415,Trachyte / Trachydacite,Intraplate / Continental crust (>25 km),,,false
225030,"Marra, Jebel",Sudan,volcanic-field,Eruption Dated,2000 BCE,Africa and Red Sea,Africa (northern),12.95,24.27,3042,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
225040,Kutum Volcanic Field,Sudan,pyroclastic-cone,Evidence Uncertain,Unknown,Africa and Red Sea,Africa (northern),14.57,25.85,0,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,true
225050,Meidob Volcanic Field,Sudan,pyroclastic-cone,Eruption Dated,2950 BCE,Africa and Red Sea,Africa (northern),15.32,26.47,2000,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km),,,true
225060,Bayuda Volcanic Field,Sudan,pyroclastic-cone,Eruption Dated,850 CE,Africa and Red Sea,Africa (northern),18.33,32.75,670,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km),,,true
230010,Sharat Kovakab,Syria,volcanic-field,Evidence Credible,Unknown,Middle East and Indian Ocean,Middle East (western),36.53,40.85,534,Basalt / Picro-Basalt,Rift zone / Continental crust (>25 km),,,false
230020,Unnamed,Syria,volcanic-field,Eruption Observed,1222 CE,Middle East and Indian Ocean,Middle East (western),36.67,37,0,Basalt / Picro-Basalt,Rift zone / Continental crust (>25 km),,,false
231001,Harrat Ash Shamah,Syria-Jordan-Saudi Arabia,volcanic-field,Eruption Observed,1850 CE,Middle East and Indian Ocean,Middle East (western),32.333,37.583,1100,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
231010,"Rahah, Harrat ar",Saudi Arabia,volcanic-field,Evidence Credible,Unknown,Middle East and Indian Ocean,Middle East (southern),27.8,36.17,1950,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
231020,"Uwayrid, Harrat",Saudi Arabia,volcanic-field,Eruption Dated,640 CE,Middle East and Indian Ocean,Middle East (southern),27.08,37.25,1920,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
231040,"Lunayyir, Harrat",Saudi Arabia,volcanic-field,Eruption Observed,1000 CE,Middle East and Indian Ocean,Middle East (southern),25.17,37.75,1370,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
231050,"Ithnayn, Harrat",Saudi Arabia,volcanic-field,Evidence Credible,Unknown,Middle East and Indian Ocean,Middle East (southern),26.58,40.2,1625,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
231060,"Khaybar, Harrat",Saudi Arabia,volcanic-field,Eruption Observed,650 CE,Middle East and Indian Ocean,Middle East (southern),25,39.92,2093,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
231070,"Rahat, Harrat",Saudi Arabia,volcanic-field,Eruption Observed,1256 CE,Middle East and Indian Ocean,Middle East (southern),23.08,39.78,1744,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
231071,"Kishb, Harrat",Saudi Arabia,volcanic-field,Evidence Credible,Unknown,Middle East and Indian Ocean,Middle East (southern),22.8,41.38,1475,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km),,,false
231072,"Birk, Harrat al",Saudi Arabia,volcanic-field,Evidence Credible,Unknown,Middle East and Indian Ocean,Middle East (southern),18.37,41.63,587,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
231080,"Yar, Jabal",Saudi Arabia,volcanic-field,Eruption Observed,1810 CE,Middle East and Indian Ocean,Middle East (southern),17.05,42.83,305,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
231090,"Arhab, Harra of",Yemen,volcanic-field,Eruption Observed,500 CE,Middle East and Indian Ocean,Middle East (southern),15.63,44.08,3100,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km),,,false
231100,"Marha, Jabal el-",Yemen,tuff-cone,Evidence Uncertain,Unknown,Middle East and Indian Ocean,Middle East (southern),15.245,44.236,2506,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
231110,"Haylan, Jabal",Yemen,volcanic-field,Eruption Dated,1200 BCE,Middle East and Indian Ocean,Middle East (southern),15.4,45.1,1550,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
231120,"Dhamar, Harras of",Yemen,volcanic-field,Eruption Observed,1937 CE,Middle East and Indian Ocean,Middle East (southern),14.57,44.67,3500,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
231160,"Sawad, Harra Es-",Yemen,volcanic-field,Eruption Observed,1253 CE,Middle East and Indian Ocean,Middle East (southern),13.58,46.12,1737,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km),,,false
231170,"Bal Haf, Harra of",Yemen,volcanic-field,Evidence Credible,Unknown,Middle East and Indian Ocean,Middle East (southern),14.067,48.3,604,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
231180,Bir Borhut,Yemen,volcanic-field,Evidence Uncertain,Unknown,Middle East and Indian Ocean,Middle East (southern),15.55,50.63,0,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
232000,Unnamed,Iran-Azerbaijan,volcanic-field,Evidence Credible,Unknown,Middle East and Indian Ocean,Middle East (western),39.38,44.988,0,No Data (checked),Intraplate / Continental crust (>25 km),,,false
232001,Sahand,Iran,stratovolcano,Evidence Credible,Unknown,Middle East and Indian Ocean,Middle East (western),37.75,46.43,3707,Andesite / Basaltic Andesite,Intraplate / Continental crust (>25 km),,,false
232002,Sabalan,Iran,stratovolcano,Evidence Credible,Unknown,Middle East and Indian Ocean,Middle East (western),38.268,47.835,4784,Andesite / Basaltic Andesite,Intraplate / Continental crust (>25 km),,,false
232010,Damavand,Iran,stratovolcano,Eruption Dated,5350 BCE,Middle East and Indian Ocean,Middle East (western),35.951,52.109,5670,Trachyandesite / Basaltic Trachyandesite,Intraplate / Continental crust (>25 km),,,false
232020,Qal'eh Hasan Ali,Iran,maar,Evidence Uncertain,Unknown,Middle East and Indian Ocean,Middle East (eastern),29.4,57.57,0,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km),,,true
232030,Bazman,Iran,stratovolcano,Unrest / Holocene,Unknown,Middle East and Indian Ocean,Middle East (eastern),28.07,60,3490,Andesite / Basaltic Andesite,Intraplate / Continental crust (>25 km),,,false
232040,Unnamed,Iran,volcanic-field,Evidence Uncertain,Unknown,Middle East and Indian Ocean,Middle East (eastern),28.17,60.67,0,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
232050,Taftan,Iran,stratovolcano,Evidence Credible,Unknown,Middle East and Indian Ocean,Middle East (eastern),28.6,61.13,3940,Andesite / Basaltic Andesite,Intraplate / Continental crust (>25 km),,,false
232060,Dacht-i-Navar Group,Afghanistan,lava-dome,Evidence Uncertain,Unknown,Middle East and Indian Ocean,Middle East (eastern),33.95,67.92,3800,Trachyandesite / Basaltic Trachyandesite,Intraplate / Continental crust (>25 km),,,true
232070,Vakak Group,Afghanistan,volcanic-field,Evidence Uncertain,Unknown,Middle East and Indian Ocean,Middle East (eastern),34.25,67.97,3190,Dacite,Intraplate / Continental crust (>25 km),,,false
232080,Tor Zawar,Pakistan,fissure-vent,Eruption Observed,2010 CE,Middle East and Indian Ocean,Middle East (eastern),30.479,67.492,2237,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km),,,true
233001,"Grille, La",Comoros,shield,Evidence Credible,Unknown,Middle East and Indian Ocean,Indian Ocean (western),-11.47,43.33,1087,Trachybasalt / Tephrite Basanite,Intraplate / Oceanic crust (< 15 km),,,false
233005,Mayotte Island,France,shield,Eruption Dated,2050 BCE,Middle East and Indian Ocean,Indian Ocean (western),-12.83,45.17,660,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),,,false
233010,Karthala,Comoros,shield,Eruption Observed,2007 CE,Middle East and Indian Ocean,Indian Ocean (western),-11.75,43.38,2361,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),,,false
233011,Ambre-Bobaomby,Madagascar,volcanic-field,Evidence Credible,Unknown,Middle East and Indian Ocean,Indian Ocean (western),-12.6,49.15,1475,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,false
233012,Nosy-Be,Madagascar,pyroclastic-cone,Evidence Credible,Unknown,Middle East and Indian Ocean,Indian Ocean (western),-13.32,48.48,214,Foidite,Intraplate / Continental crust (>25 km),,,true
233013,Ankaizina Field,Madagascar,pyroclastic-cone,Evidence Credible,Unknown,Middle East and Indian Ocean,Indian Ocean (western),-14.3,48.67,2878,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,true
233014,Itasy Volcanic Field,Madagascar,pyroclastic-cone,Eruption Dated,6050 BCE,Middle East and Indian Ocean,Indian Ocean (western),-19,46.77,1800,Trachyte / Trachydacite,Intraplate / Continental crust (>25 km),,,true
233015,Ankaratra Field,Madagascar,pyroclastic-cone,Evidence Credible,Unknown,Middle East and Indian Ocean,Indian Ocean (western),-19.4,47.2,2644,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km),,,true
233020,"Fournaise, Piton de la",France,shield,Eruption Observed,2015 CE,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),,,false
234000,Boomerang Seamount,France,submarine,Eruption Dated,1995 CE,Middle East and Indian Ocean,Indian Ocean (southern),-37.721,77.825,-650,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
234001,Amsterdam Island,France,stratovolcano,Evidence Credible,Unknown,Middle East and Indian Ocean,Indian Ocean (southern),-37.83,77.52,881,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
234002,St. Paul,France,stratovolcano,Eruption Observed,1793 CE,Middle East and Indian Ocean,Indian Ocean (southern),-38.72,77.53,268,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
234010,Heard,Australia,stratovolcano,Eruption Observed,2016 CE,Middle East and Indian Ocean,Indian Ocean (southern),-53.106,73.513,2745,Trachybasalt / Tephrite Basanite,Intraplate / Oceanic crust (< 15 km),,,false
234011,McDonald Islands,Australia,complex,Eruption Observed,2005 CE,Middle East and Indian Ocean,Indian Ocean (southern),-53.03,72.6,230,Phonolite,Intraplate / Oceanic crust (< 15 km),,,false
234020,Kerguelen Islands,France,stratovolcano,Evidence Uncertain,Unknown,Middle East and Indian Ocean,Indian Ocean (southern),-49.58,69.5,1840,Trachyandesite / Basaltic Trachyandesite,Intraplate / Oceanic crust (< 15 km),,,true
234030,"Est, Ile de l'",France,stratovolcano,Evidence Uncertain,Unknown,Middle East and Indian Ocean,Indian Ocean (southern),-46.43,52.2,1090,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
234040,"Possession, Ile de la",France,stratovolcano,Evidence Credible,Unknown,Middle East and Indian Ocean,Indian Ocean (southern),-46.42,51.75,934,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
234050,"Cochons, Ile aux",France,stratovolcano,Evidence Credible,Unknown,Middle East and Indian Ocean,Indian Ocean (southern),-46.1,50.23,775,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
234060,Prince Edward Island,South Africa,shield,Evidence Credible,Unknown,Middle East and Indian Ocean,Indian Ocean (southern),-46.63,37.95,672,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
